,id_puesto,puesto,departamento,tipo_puesto,turno,id_empleado,apellido,nombre,email
1743,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,1999,GOMEZ,NORA,nora.gomez@tractchun.com
1744,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,428,GOMEZ,ALVAREZ,alvarez.gomez@tractchun.com
1745,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,1895,BRACAMONTE,NANCY,nancy.bracamonte@tractchun.com
1746,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,2000,GONZALEZ,ANA,ana.gonzalez@tractchun.com
1747,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,674,VALENZUELA,ALVARO,alvaro.valenzuela@tractchun.com
1748,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,1085,GUEVARA,ANA,ana.guevara@tractchun.com
1749,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,1040,Gaviria,Ana,ana.gaviria@tractchun.com
1750,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,880,ARVALLO,ANA,ana.arvallo@tractchun.com
1751,80-22620,Encargado de Tool Crib,MANTENIMIENTO,Operativo,,1452,JIMENEZ,MORALES,morales.jimenez@tractchun.com
1752,80-23200,Ingeniero de Manufactura,MANTENIMIENTO,Operativo,,392,FRANCIS,MARTINEZ,martinez.francis@tractchun.com
1753,80-23200,Ingeniero de Manufactura,MANTENIMIENTO,Operativo,,728,SOTO,RODRIGUEZ,rodriguez.soto@tractchun.com
1754,80-23200,Ingeniero de Manufactura,MANTENIMIENTO,Operativo,,79,Arango,Marlen,marlen.arango@tractchun.com
1755,80-23810,Técnico de soporte,MANTENIMIENTO,Operativo,,667,ORCI,ROBERTO,roberto.orci@tractchun.com
1756,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,29,LAGUNA,FEDERICO,federico.laguna@tractchun.com
1757,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,169,Arango,Maria,maria.arango@tractchun.com
1758,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,266,BORQUEZ,FRANCISCO,francisco.borquez@tractchun.com
1759,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,447,VILLA,FRIAS,frias.villa@tractchun.com
1760,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,733,DIAZ,ORTIZ,ortiz.diaz@tractchun.com
1761,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,756,ALVAREZ,P.,p..alvarez@tractchun.com
1762,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1411,GALLARDO,PEDRO,pedro.gallardo@tractchun.com
1763,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1619,MATUS,ANDREA,andrea.matus@tractchun.com
1764,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,179,ARVAYO,MARIA,maria.arvayo@tractchun.com
1765,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,331,SANCHEZ,MARIN,marin.sanchez@tractchun.com
1766,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1360,TORRES,ALBERTO,alberto.torres@tractchun.com
1767,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,C,3,ROMERO,ROSA,rosa.romero@tractchun.com
1768,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1189,GONZALEZ,ADOLFO,adolfo.gonzalez@tractchun.com
1769,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1321,Betancur ,Albeiro,albeiro.betancur @tractchun.com
1770,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1554,TOYOS,ALFREDO,alfredo.toyos@tractchun.com
1771,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1610,COTA,ALONSO,alonso.cota@tractchun.com
1772,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1693,QUINTANA,ANGELICA,angelica.quintana@tractchun.com
1773,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,30,MORALES,VERONICA,veronica.morales@tractchun.com
1774,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,202,JUVERA,MARIA,maria.juvera@tractchun.com
1775,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1412,PACHECO,ROSA,rosa.pacheco@tractchun.com
1776,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1422,QUIROGA,REATIGA,reatiga.quiroga@tractchun.com
1777,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,19,BURBOA,MANUEL,manuel.burboa@tractchun.com
1778,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,267,MACEN,MARIA,maria.macen@tractchun.com
1779,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,486,GONZALES,GERARDO,gerardo.gonzales@tractchun.com
1780,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1231,DURAN,ADRIAN,adrian.duran@tractchun.com
1781,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1261,NERI,AIDEE,aidee.neri@tractchun.com
1782,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1325,ACEVEDO,ALBERTO,alberto.acevedo@tractchun.com
1783,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,11,CARREON,VERONICA,veronica.carreon@tractchun.com
1784,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,144,ALDRETE,MARIA,maria.aldrete@tractchun.com
1785,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,201,HERNANDEZ,FRANCISCA,francisca.hernandez@tractchun.com
1786,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,217,CELAYA,YOLANDA,yolanda.celaya@tractchun.com
1787,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,519,ALVAREZ,MIGUEL,miguel.alvarez@tractchun.com
1788,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,610,Mendoza,Monica,monica.mendoza@tractchun.com
1789,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1350,NORIEGA,PAUL,paul.noriega@tractchun.com
1790,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1642,MEZA,ANGEL,angel.meza@tractchun.com
1791,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,275,MENDEZ,MARIA,maria.mendez@tractchun.com
1792,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,646,PORRAS,OLIVIA,olivia.porras@tractchun.com
1793,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,978,PINEDA,IGNACIO,ignacio.pineda@tractchun.com
1794,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1933,Valencia,Antonio,antonio.valencia@tractchun.com
1795,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,64,SOQUI,VERONICA,veronica.soqui@tractchun.com
1796,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1227,CAMPOS,ADRIAN,adrian.campos@tractchun.com
1797,80-24100,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,,1337,Castaño,Jeisson,jeisson.castaño@tractchun.com
1798,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,21,HEREDIA,GUADALUPE,guadalupe.heredia@tractchun.com
1799,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,183,AHUMADA,JAVIER,javier.ahumada@tractchun.com
1800,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,395,Angulo,Johana,johana.angulo@tractchun.com
1801,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,598,BRICKNER,LUCIA,lucia.brickner@tractchun.com
1802,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,16,Piedrahita,Fredy,fredy.piedrahita@tractchun.com
1803,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,97,Parra,Guillermo,guillermo.parra@tractchun.com
1804,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,281,MOLINA,JOAQUIN,joaquin.molina@tractchun.com
1805,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,417,Escobar,Liliana,liliana.escobar@tractchun.com
1806,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,471,PAZ,LORENIA,lorenia.paz@tractchun.com
1807,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,557,AMABILIS,LUCIA,lucia.amabilis@tractchun.com
1808,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,819,GALLARDO,MARIA,maria.gallardo@tractchun.com
1809,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,903,HURTADO,MARIA,maria.hurtado@tractchun.com
1810,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,118,ALDACO,IGNACIO,ignacio.aldaco@tractchun.com
1811,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,271,Zapata,Jhuliana ,jhuliana .zapata@tractchun.com
1812,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,297,Vélez,Joaquin,joaquin.vélez@tractchun.com
1813,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,510,ROBLES,LORENIA,lorenia.robles@tractchun.com
1814,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1087,MONJARAS,FRANCISCA,francisca.monjaras@tractchun.com
1815,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1204,NAVARRO,SANDY,sandy.navarro@tractchun.com
1816,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,322,PEREZ,JOEL,joel.perez@tractchun.com
1817,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1165,COFFEY,SALLARD,sallard.coffey@tractchun.com
1818,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,58,LOPEZ,GUADALUPE,guadalupe.lopez@tractchun.com
1819,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,189,Misas,Jhon ,jhon .misas@tractchun.com
1820,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,660,Taborda,luz ,luz .taborda@tractchun.com
1821,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,193,Velez,Jhuliana ,jhuliana .velez@tractchun.com
1822,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,641,Henao,Lucia,lucia.henao@tractchun.com
1823,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,721,ESCALANTE,MARIA,maria.escalante@tractchun.com
1824,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,939,CALDERON,MARINA,marina.calderon@tractchun.com
1825,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,1141,Soto,Ruth,ruth.soto@tractchun.com
1826,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,685,DANIEL,MARIA,maria.daniel@tractchun.com
1827,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,526,ACUÑA,LOURDES,lourdes.acuña@tractchun.com
1828,90-14000,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,,857,HUERTA,MARIA,maria.huerta@tractchun.com
1829,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,435,PERALTA,LOPEZ,lopez.peralta@tractchun.com
1830,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,626,GAUTRIN,LUISA,luisa.gautrin@tractchun.com
1831,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,649,ARMENTA,MANUEL,manuel.armenta@tractchun.com
1832,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,735,DAVILA,ELIZABETH,elizabeth.davila@tractchun.com
1833,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,933,Giraldo,Genni,genni.giraldo@tractchun.com
1834,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,985,GONZALEZ,AIDEE,aidee.gonzalez@tractchun.com
1835,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1090,LAGUNA,JOAQUIN,joaquin.laguna@tractchun.com
1836,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1403,GIL,ESTUARDO,estuardo.gil@tractchun.com
1837,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1430,MARTINEZ,FLORES,flores.martinez@tractchun.com
1838,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1518,FIMBRES,FRANCISCO,francisco.fimbres@tractchun.com
1839,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1641,D`LIRA,FRANCISCO,francisco.d`lira@tractchun.com
1840,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1678,RODRIGUEZ,GLADYS,gladys.rodriguez@tractchun.com
1841,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1756,MORENO,HAROS,haros.moreno@tractchun.com
1842,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1855,ALEGRIA,FERNANDO,fernando.alegria@tractchun.com
1843,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1872,CAMPOS,ILDEFONSO,ildefonso.campos@tractchun.com
1844,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1876,Taborda,Humberto ,humberto .taborda@tractchun.com
1845,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1931,MORENO,JESUS,jesus.moreno@tractchun.com
1846,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1976,SALAS,JESUS,jesus.salas@tractchun.com
1847,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,46,DUARTE,ISAURO,isauro.duarte@tractchun.com
1848,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,302,BUSTAMANTE,ELIZABETH,elizabeth.bustamante@tractchun.com
1849,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,320,GUTIERREZ,ESPINOZA,espinoza.gutierrez@tractchun.com
1850,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,365,BARCELO,JORGE,jorge.barcelo@tractchun.com
1851,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,394,COSS,GABRIEL,gabriel.coss@tractchun.com
1852,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,414,ABRIL,LOPEZ,lopez.abril@tractchun.com
1853,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,523,Vasquez,Luis ,luis .vasquez@tractchun.com
1854,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,564,MAYTORENA,JESUS,jesus.maytorena@tractchun.com
1855,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,579,Agudelo,Johana,johana.agudelo@tractchun.com
1856,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,611,PORRAS,LAURIANO,lauriano.porras@tractchun.com
1857,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,789,Rojo,Marcela,marcela.rojo@tractchun.com
1858,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,812,Mesa,Alberto,alberto.mesa@tractchun.com
1859,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,897,MONGE,FRANCISCA,francisca.monge@tractchun.com
1860,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,910,BOJORQUEZ,SILVIA,silvia.bojorquez@tractchun.com
1861,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,936,Castaño,Alejandro,alejandro.castaño@tractchun.com
1862,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,960,NAVARRO,GUILLERMO,guillermo.navarro@tractchun.com
1863,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,963,CAÑEDO,ADRIAN,adrian.cañedo@tractchun.com
1864,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1035,ACOSTA,ALBERTO,alberto.acosta@tractchun.com
1865,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1166,CHAVELAS,ALFREDO,alfredo.chavelas@tractchun.com
1866,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1222,CRUZ,CRISTINA,cristina.cruz@tractchun.com
1867,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1226,ROMERO,ENRIQUE,enrique.romero@tractchun.com
1868,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1251,ESPINOZA,ELEAZAR,eleazar.espinoza@tractchun.com
1869,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1285,ANAYA,ELENA,elena.anaya@tractchun.com
1870,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1334,CASILLAS,ENRIQUEZ,enriquez.casillas@tractchun.com
1871,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1339,Blandon,luz ,luz .blandon@tractchun.com
1872,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1404,LARA,MARIA,maria.lara@tractchun.com
1873,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1556,CORTES,ENRIQUE,enrique.cortes@tractchun.com
1874,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1586,VELARDE,FRANCISCO,francisco.velarde@tractchun.com
1875,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1623,Zea,Alberto,alberto.zea@tractchun.com
1876,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1666,REYNOSO,FRANCISCO,francisco.reynoso@tractchun.com
1877,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1675,PEÑA,GERARDO,gerardo.peña@tractchun.com
1878,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1691,COTA,GONZALEZ,gonzalez.cota@tractchun.com
1879,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1717,CONS,GUILLERMO,guillermo.cons@tractchun.com
1880,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1793,PEINADO,GUADALUPE,guadalupe.peinado@tractchun.com
1881,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1801,RAMOS,EVELIA,evelia.ramos@tractchun.com
1882,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1810,Madrigal ,Esmeralda,esmeralda.madrigal @tractchun.com
1883,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1831,LUNA,FRANCISCO,francisco.luna@tractchun.com
1884,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1867,PERALTA,HAYDEE,haydee.peralta@tractchun.com
1885,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1920,Piedrahita,Jeisson,jeisson.piedrahita@tractchun.com
1886,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1952,AMAYA,IRENE,irene.amaya@tractchun.com
1887,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,489,VALDEZ,GILDARDO,gildardo.valdez@tractchun.com
1888,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,504,DANIEL,GLADYS,gladys.daniel@tractchun.com
1889,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,570,MONTAÑO,JESUS,jesus.montaño@tractchun.com
1890,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,640,Pineda,Marcela,marcela.pineda@tractchun.com
1891,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,659,NIEBLAS,AIDEE,aidee.nieblas@tractchun.com
1892,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,893,Tobón ,Patricia,patricia.tobón @tractchun.com
1893,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,918,ZEPEDA,TERESA,teresa.zepeda@tractchun.com
1894,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,924,PINELLI,FRANCISCO,francisco.pinelli@tractchun.com
1895,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,938,MUNGUIA,ALBERTO,alberto.munguia@tractchun.com
1896,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,991,PORRAS,ANTONIO,antonio.porras@tractchun.com
1897,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1011,MONJARAS,ALEMAN,aleman.monjaras@tractchun.com
1898,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1068,REAL,JESUS,jesus.real@tractchun.com
1899,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1127,GAUTRIN,ALEJANDRO,alejandro.gautrin@tractchun.com
1900,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1271,ORCI,ALEJANDRA,alejandra.orci@tractchun.com
1901,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1357,CONTRERAS,ESPERANZA,esperanza.contreras@tractchun.com
1902,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1569,CALLEJA,FRANCISCO,francisco.calleja@tractchun.com
1903,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1669,MATA,GARCIA,garcia.mata@tractchun.com
1904,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1754,GONZALEZ,ENRIQUE,enrique.gonzalez@tractchun.com
1905,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1780,MUNGUIA,GUADALUPE,guadalupe.munguia@tractchun.com
1906,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1795,RAMIREZ,ERIKA,erika.ramirez@tractchun.com
1907,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1806,FIGUEROA,FRANCISCO,francisco.figueroa@tractchun.com
1908,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1824,QUIROGA,GUADALUPE,guadalupe.quiroga@tractchun.com
1909,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1827,CALDERON,FABIOLA,fabiola.calderon@tractchun.com
1910,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1902,LOPEZ,ISELDA,iselda.lopez@tractchun.com
1911,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1928,CHEW,FRANCISCO,francisco.chew@tractchun.com
1912,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1971,GUERRERO,FRANCISCO,francisco.guerrero@tractchun.com
1913,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1998,BRIBIESCA,FRANCISCA,francisca.bribiesca@tractchun.com
1914,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,84,RODRIGUEZ,JAVIER,javier.rodriguez@tractchun.com
1915,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,132,ARVAYO,JESUS,jesus.arvayo@tractchun.com
1916,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,327,NAVARRO,FERNANDO,fernando.navarro@tractchun.com
1917,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,349,KETCHUL,FRANCISCA,francisca.ketchul@tractchun.com
1918,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,619,BUSTAMANTE,LUISA,luisa.bustamante@tractchun.com
1919,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,697,OCHOA,MARCELA,marcela.ochoa@tractchun.com
1920,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,817,MARTINEZ,FEDERICO,federico.martinez@tractchun.com
1921,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1171,LOPEZ,LORENA,lorena.lopez@tractchun.com
1922,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1213,CELADA,ALBERTO,alberto.celada@tractchun.com
1923,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1282,HERNANDEZ,ESPINOZA,espinoza.hernandez@tractchun.com
1924,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1298,VIVANCO,ELENA,elena.vivanco@tractchun.com
1925,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1305,SOTO,ENRIQUE,enrique.soto@tractchun.com
1926,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1654,MATA,FRANCISCO,francisco.mata@tractchun.com
1927,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1706,CASTRO,ELDA,elda.castro@tractchun.com
1928,90-14100,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,,1750,SANTOSCOY,GUTIERREZ,gutierrez.santoscoy@tractchun.com
